TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20201109200092,2,49,24,2,0,0,0
20201109200092,3,54,24,1,0,0,0
20201109200092,4,18,25,2,0,0,0
20201109200101,1,22,18,1,0,0,0
20201109200101,2,49,24,2,0,0,0
20201109200101,3,51,24,1,0,0,0
20201109200101,4,21,25,1,0,0,0
20201109200113,1,22,18,2,0,0,0
20201109200113,2,56,24,1,0,0,0
20201109200113,3,53,24,2,0,0,0
20201109200113,4,22,25,2,0,0,0
20201109200113,5,15,25,1,0,0,0
20201109200113,6,80,26,2,0,0,0
20201109200123,1,23,18,2,0,0,0
20201109200123,2,47,24,2,0,0,0
20201109200123,3,18,25,2,0,0,0
20201109200131,1,17,18,1,0,0,0
20201109200131,2,50,24,1,0,0,0
20201109200131,3,47,24,2,0,0,0
20201109200131,4,12,25,2,0,0,0
20201109200138,1,23,18,1,0,0,0
20201109200138,2,71,24,1,0,0,0
20201109200138,3,63,24,2,0,0,0
20201109200138,4,21,20,2,0,0,0
20201109200138,5,2,26,2,0,0,0
20201109200138,6,0,26,1,0,0,0
20201109200141,1,19,18,1,0,0,0
20201109200141,2,51,24,2,0,0,0
20201109200141,3,53,24,1,0,0,0
20201109200141,4,16,25,1,0,0,0
20201109200193,1,25,18,1,0,0,0
20201109200193,2,59,24,1,0,0,0
20201109200193,3,59,24,2,0,0,0
20201109200193,4,27,25,2,0,0,0
20201109200193,5,29,25,1,0,0,0
20201109200195,1,16,18,2,0,0,0
20201109200195,2,45,24,1,0,0,0
20201109200195,3,44,24,2,0,0,0
20201109200195,4,14,25,1,0,0,0
20201109200195,5,12,25,1,0,0,0
20201109200195,6,9,25,1,0,0,0
20201109200204,1,22,18,2,0,0,0
20201109200204,2,56,24,2,0,0,0
20201109200220,1,21,18,1,0,0,0
20201109200220,2,48,24,2,0,0,0
20201109200220,3,21,25,2,0,0,0
20201109200220,4,17,25,2,0,0,0
20201109200238,1,15,18,2,0,0,0
20201109200238,2,49,24,1,0,0,0
20201109200238,3,46,24,2,0,0,0
20201109200238,4,20,25,2,0,0,0
20201109200238,5,18,25,2,0,0,0
20201109200238,6,12,25,1,0,0,0
20201109200246,1,15,18,2,0,0,0
20201109200246,2,48,24,2,0,0,0
20201109200246,3,18,25,1,0,0,0
20201109200247,1,23,18,1,0,0,0
20201109200247,2,20,21,2,0,0,0
20201109200247,3,3,22,2,0,0,0
20201109200263,1,24,18,2,0,0,0
20201109200263,2,55,24,1,0,0,0
20201109200263,3,22,25,2,0,0,0
20201109200546,1,53,18,1,0,0,0
20201109200546,2,50,20,2,0,0,0
20201109200546,3,20,22,1,0,0,0
20201109200546,5,12,22,2,0,0,0
20201109200549,1,38,18,2,0,0,0
20201109200549,2,38,20,1,0,0,0
20201109200549,3,12,22,2,0,0,0
20201109200549,4,3,22,1,0,0,0
20201109200558,1,35,18,1,0,0,0
20201109200558,2,38,20,2,0,0,0
20201109200558,3,7,22,2,0,0,0
20201109200573,1,72,18,1,0,0,0
20201109200573,2,67,20,2,0,0,0
20201109200584,1,68,19,1,0,0,0
20201109200588,1,56,19,1,0,0,0
20201109200619,1,33,18,2,0,0,0
20201109200619,2,33,20,1,0,0,0
20201109200619,3,1,22,2,0,0,0
20201109200653,1,58,18,2,0,0,0
20201109200653,2,21,22,1,0,0,0
20201109200680,1,45,18,1,0,0,0
20201109200680,2,40,20,2,0,0,0
20201109200680,3,2,22,2,0,0,0
20201109200680,4,0,22,2,0,0,0
20201109200696,1,63,18,1,0,0,0
20201109200696,2,55,20,2,0,0,0
20201109200696,3,14,22,2,0,0,0
20201109200696,4,13,22,2,0,0,0
20201109200700,1,29,18,2,0,0,0
20201109200700,2,72,26,2,0,0,0
20201109200700,3,85,26,2,60,0,0
20201109200700,4,7,22,2,0,0,0
20201109200700,5,2,22,1,0,0,0
20201109200702,1,37,18,1,0,0,0
20201109200702,2,35,20,2,0,0,0
20201109200702,3,8,22,1,0,0,0
20201109200702,4,11,22,1,0,0,0
20201109200702,5,11,40,1,0,0,0
20201109200710,1,49,19,1,0,0,0
20201109200721,1,37,18,1,0,0,0
20201109200721,2,38,20,2,0,0,0
20201109200721,3,2,22,2,0,0,0
20201109200721,4,1,22,1,0,0,0
20201109200740,1,28,19,2,0,0,0
20201109200740,2,28,28,2,0,0,0
20201109200746,1,45,18,2,0,0,0
20201109200746,2,49,28,1,0,0,0
20201109200752,1,49,18,1,0,0,0
20201109200752,2,29,20,2,0,0,0
20201109200752,3,27,22,1,0,0,0
20201109200752,4,12,22,2,0,0,0
20201109200752,5,8,22,2,0,0,0
20201109200752,6,6,22,2,0,0,0
20201109200752,7,4,22,2,0,0,0
20201109200752,8,53,26,1,0,0,0
20201109200755,1,32,18,1,0,0,0
20201109200755,2,41,21,2,0,0,0
20201109200755,3,20,22,2,0,0,0
20201109200755,4,8,30,2,0,0,0
20201109200759,1,57,18,1,0,0,0
20201109200759,2,56,20,2,0,0,0
20201109200759,3,8,23,1,0,0,0
20201109200780,1,63,19,2,0,0,0
20201109200784,1,67,19,1,0,0,0
20201109200790,1,46,19,1,0,0,0
20201109200861,1,54,18,2,0,0,0
20201109200861,2,55,25,1,0,0,0
20201109200861,3,51,25,2,0,0,0
20201109200861,4,27,26,1,0,0,0
20201109200861,5,22,26,2,0,0,0
20201109200914,1,69,18,1,0,0,0
20201109200914,2,59,20,2,0,0,0
20201109200914,3,17,22,1,0,0,0
20201109200914,4,26,22,1,0,0,0
20201109200917,1,69,19,2,0,0,0
20201109200964,1,52,18,1,0,0,0
20201109200964,2,47,20,2,0,0,0
20201109200964,3,12,22,2,0,0,0
20201109201010,1,60,18,1,0,0,0
20201109201010,2,59,20,2,0,0,0
20201109201010,3,23,22,1,0,0,0
20201109201010,4,17,22,1,0,0,0
20201109201017,1,47,18,2,0,0,0
20201109201017,2,48,20,1,0,0,0
20201109201017,3,12,22,1,0,0,0
20201109201017,4,9,22,2,0,0,0
20201109201019,1,74,19,2,0,0,0
20201109201033,1,31,18,2,0,0,0
20201109201033,2,30,21,2,0,0,0
20201109201033,3,4,22,1,0,0,0
20201109201033,4,2,22,2,0,0,0
20201109201033,5,0,22,1,0,0,23
20201109201036,1,62,18,2,0,0,0
20201109201036,2,61,20,1,0,0,0
20201109201036,3,85,26,1,60,0,0
20201109201042,1,40,18,1,0,0,0
20201109201042,2,36,20,2,0,0,0
20201109201042,3,11,22,1,0,0,0
20201109201042,4,4,22,2,0,0,0
20201109201045,1,44,18,2,0,0,0
20201109201045,2,43,20,1,0,0,0
20201109201045,3,5,22,2,0,0,0
20201109201045,4,8,22,2,0,0,0
20201109201064,1,58,18,2,0,0,0
20201109201064,2,85,24,2,60,0,0
20201109201070,1,85,19,1,60,0,0
20201109201074,1,47,18,2,0,0,0
20201109201074,2,50,20,1,0,0,0
20201109201074,5,27,22,1,0,0,0
20201109201097,1,42,18,2,0,0,0
20201109201097,2,12,22,2,0,0,0
20201109201097,3,9,22,2,0,0,0
20201109201097,4,7,22,2,0,0,0
20201109201112,1,53,18,2,0,0,0
20201109201112,2,58,20,1,0,0,0
20201109201112,3,23,22,2,0,0,0
20201109201142,1,77,19,2,0,0,0
20201109201143,1,85,19,2,60,0,0
20201109201151,1,50,18,1,0,0,0
20201109201151,2,51,20,2,0,0,0
20201109201151,3,15,22,2,0,0,0
20201109201151,4,12,22,2,0,0,0
20201109201154,1,47,18,1,0,0,0
20201109201154,2,55,20,2,0,0,0
20201109201154,3,18,22,2,0,0,0
20201109201154,4,11,22,1,0,0,0
20201109201160,1,41,18,1,0,0,0
20201109201160,2,45,20,2,0,0,0
20201109201160,3,10,22,1,0,0,0
20201109201173,1,18,18,1,0,0,0
20201109201173,2,77,20,2,0,0,0
20201109201173,3,6,22,1,22,0,0
20201109201173,4,7,22,2,22,0,0
20201109201174,1,38,18,2,0,0,0
20201109201174,2,65,24,2,0,0,0
20201109201174,3,38,20,1,0,0,0
20201109201174,4,13,22,2,0,0,0
20201109201174,5,9,22,2,0,0,0
20201109201245,1,48,19,1,0,0,0
20201109201247,1,51,19,1,0,0,0
20201109201273,1,31,18,2,0,0,0
20201109201273,2,35,20,1,0,0,0
20201109201273,3,1,22,1,0,0,0
20201109201282,1,48,18,1,0,0,0
20201109201282,2,18,22,1,0,0,0
20201109201282,3,45,21,2,0,0,0
20201109201294,1,41,18,2,0,0,0
20201109201294,2,46,20,1,0,0,0
20201109201294,3,7,22,2,0,0,0
20201109201294,4,7,22,2,0,0,0
20201109201377,1,71,19,1,0,0,0
20201109201377,2,65,21,2,0,0,0
20201109201443,1,26,18,1,0,0,0
20201109201443,2,55,24,1,0,0,0
20201109201443,3,50,24,2,0,0,0
20201109201452,1,52,18,1,0,0,0
20201109201452,2,49,20,2,0,0,0
20201109201452,3,20,22,1,0,0,0
20201109201454,1,60,18,1,0,0,0
20201109201454,2,60,20,2,0,0,0
20201109201456,1,57,18,1,0,0,0
20201109201456,2,47,20,2,0,0,0
20201109201456,3,15,22,2,0,0,0
20201109201487,1,68,19,1,0,0,0
20201109201490,1,29,18,1,0,0,0
20201109201490,2,8,22,1,0,0,0
20201109201516,1,34,19,2,0,0,0
20201109201516,2,3,22,1,41,0,13
20201109201516,3,23,22,2,41,0,13
20201109201531,1,36,18,2,0,0,0
20201109201531,2,41,20,1,0,0,0
20201109201531,3,6,22,1,0,0,0
20201109201531,4,3,22,2,0,0,0
20201109201544,1,40,18,1,0,0,0
20201109201544,2,63,24,2,0,0,0
20201109201544,3,67,24,1,0,0,0
20201109201544,4,14,22,2,0,0,0
20201109201544,5,12,22,1,0,0,0
20201109201546,1,64,18,2,0,0,0
20201109201546,2,71,20,1,0,0,0
20201109201576,1,58,18,1,0,0,0
20201109201576,2,59,20,2,0,0,0
20201109201576,3,32,22,2,0,0,0
20201109201584,1,72,18,2,0,0,0
20201109201584,2,19,23,1,0,0,0
20201109201603,1,58,18,1,0,0,0
20201109201603,2,63,21,2,0,0,0
20201109201609,1,64,19,2,0,0,0
20201109201616,1,33,18,1,0,0,0
20201109201616,2,33,20,2,0,0,0
20201109201616,3,5,22,2,0,0,0
20201109201616,4,2,22,2,0,0,0
20201109201626,1,78,18,2,0,0,0
20201109201626,2,80,20,1,0,0,0
20201109201644,1,73,19,2,0,0,0
20201109201664,1,42,18,2,0,0,0
20201109201664,2,42,20,1,0,0,0
20201109201664,3,10,22,1,0,0,0
20201109201664,4,8,22,2,0,0,0
20201109201664,5,8,22,2,0,0,0
20201109201683,1,61,18,2,0,0,0
20201109201683,2,55,20,1,0,0,0
20201109201683,3,38,22,2,0,0,0
20201109201683,4,13,23,2,0,0,0
20201109201684,1,27,19,1,0,0,0
20201109201684,3,30,29,1,0,0,0
20201109201689,1,42,18,1,0,0,0
20201109201689,2,47,20,2,0,0,0
20201109201689,3,14,22,1,0,0,0
20201109201689,4,12,22,2,0,0,0
20201109201728,1,58,19,2,0,0,0
20201109201743,1,49,18,1,0,0,0
20201109201743,2,47,20,2,0,0,0
20201109201743,3,13,22,2,0,0,0
20201109201746,1,65,18,1,0,0,0
20201109201746,2,62,20,2,0,0,0
20201109201755,1,31,18,1,0,0,0
20201109201755,2,29,21,2,0,0,0
20201109201755,3,29,28,2,0,0,0
20201109201755,4,34,28,1,0,0,0
20201109201760,1,32,19,2,0,0,0
20201109201760,2,34,20,1,0,0,0
20201109201760,3,0,22,2,0,0,0
20201109201780,1,37,19,2,0,0,0
20201109201803,1,59,18,1,0,0,0
20201109201803,2,66,20,2,0,0,0
20201109201803,3,5,22,1,0,0,0
20201109201803,4,35,26,1,0,0,0
20201109201809,1,71,18,2,0,0,0
20201109201809,2,73,20,1,0,0,0
20201109201811,1,76,18,1,0,0,0
20201109201811,2,75,20,2,0,0,0
20201109201860,1,50,18,2,0,0,0
20201109201860,2,29,22,1,0,0,0
20201109201860,3,51,20,1,0,0,0
20201109201899,1,45,18,1,0,0,0
20201109201899,2,44,20,2,0,0,0
20201109201899,3,14,22,1,0,0,0
20201109201906,1,24,18,1,0,0,0
20201109201906,2,24,30,1,0,0,0
20201109201906,3,23,30,1,0,0,0
20201109201931,1,74,18,1,0,0,0
20201109201931,2,58,20,2,0,0,0
20201109201959,1,58,18,1,0,0,0
20201109201959,2,75,24,2,0,0,0
20201109201999,1,67,18,2,0,0,0
20201109201999,2,71,20,1,0,0,0
20201109202001,1,72,18,1,0,0,0
20201109202001,2,69,20,2,0,0,0
20201109202006,1,70,19,2,0,0,0
20201109202061,1,39,18,1,0,0,0
20201109202061,2,36,20,2,0,0,0
20201109202069,1,59,18,2,0,0,0
20201109202069,2,52,20,1,0,0,0
20201109202079,1,73,19,1,0,0,0
20201109202084,1,53,18,1,0,0,0
20201109202084,2,55,20,2,0,0,0
20201109202084,3,22,22,2,0,0,0
20201109202084,4,17,22,1,0,0,0
20201109202085,1,38,18,2,0,0,0
20201109202085,2,44,20,1,0,0,0
20201109202085,3,3,22,1,0,0,0
20201109202085,4,1,22,1,0,0,0
20201109202085,5,11,40,1,0,0,0
20201109202087,1,49,18,2,0,0,0
20201109202087,2,52,21,1,0,0,0
20201109202087,3,20,30,1,0,0,0
20201109202089,1,67,18,2,0,0,0
20201109202089,2,67,20,1,0,0,0
20201109202089,3,31,22,1,0,0,0
20201109202125,1,50,18,1,0,0,0
20201109202125,2,55,20,2,0,0,0
20201109202207,1,73,19,2,0,0,0
20201109202224,1,35,18,2,0,0,0
20201109202224,2,40,20,1,0,0,0
20201109202240,1,49,18,2,0,0,0
20201109202240,2,49,20,1,0,0,0
20201109202240,3,10,22,1,0,0,0
20201109202240,4,16,22,1,0,0,0
20201109202252,1,37,19,1,0,0,0
20201109202252,2,41,21,2,0,0,0
20201109202264,1,73,19,2,0,0,0
20201109202300,1,58,18,2,0,0,0
20201109202300,2,57,20,1,0,0,0
20201109202310,1,39,18,2,0,0,0
20201109202310,2,14,22,1,0,0,0
20201109202310,3,6,22,2,0,0,0
20201109202310,4,3,22,1,0,0,0
20201109202323,1,62,19,1,0,0,0
20201109202339,1,31,19,2,0,0,0
20201109202339,2,34,21,1,0,0,0
20201109202341,1,75,18,2,0,0,0
20201109202341,2,66,20,1,0,0,0
20201109202383,1,76,18,2,0,0,0
20201109202383,2,48,22,1,0,0,0
20201109202397,1,50,19,1,0,0,0
20201109202397,2,40,21,1,0,0,0
20201109202402,1,38,18,2,0,0,0
20201109202402,2,12,22,1,0,0,0
20201110200008,1,26,19,2,0,0,0
20201110200030,1,34,18,2,0,0,0
20201110200030,2,35,21,1,0,0,0
20201110200057,1,57,19,2,0,0,0
20201110200079,1,19,18,1,0,0,0
20201110200079,2,56,24,2,0,0,0
20201110200079,3,55,24,1,0,0,0
20201110200079,4,17,25,2,0,0,0
20201110200083,1,17,18,1,0,0,0
20201110200083,2,43,24,1,0,0,0
20201110200083,3,19,25,1,0,0,0
20201110200083,4,12,25,1,0,0,0
20201110200101,1,23,19,1,0,0,0
20201110200102,1,17,18,1,0,0,0
20201110200102,2,36,24,2,0,0,0
20201110200102,3,35,24,1,0,0,0
20201110200102,4,16,25,1,0,0,0
20201110200102,5,14,25,2,0,0,0
20201110200102,6,11,25,2,0,0,0
20201110200102,7,13,25,1,0,0,0
20201110200102,8,11,25,1,0,0,0
20201110200102,9,9,25,1,0,0,0
20201110200108,1,22,19,1,0,0,0
20201110200112,1,24,19,2,0,0,0
20201110200112,2,29,21,1,0,0,0
20201110200113,1,22,18,2,0,0,0
20201110200113,2,65,24,2,0,0,0
20201110200118,1,16,18,1,0,0,0
20201110200118,2,54,24,2,0,0,0
20201110200118,3,20,25,2,0,0,0
20201110200118,4,53,24,1,0,0,0
20201110200134,1,19,19,1,0,0,0
20201110200134,2,18,28,1,0,0,0
20201110200135,1,24,19,1,0,0,0
20201110200138,1,19,18,1,0,0,0
20201110200138,2,49,24,1,0,0,0
20201110200138,3,46,24,2,0,0,0
20201110200138,4,21,25,2,0,0,0
20201110200148,1,18,18,1,0,0,0
20201110200148,2,76,26,2,0,0,0
20201110200148,3,49,24,2,0,0,0
20201110200148,4,16,25,1,0,0,0
20201110200149,1,20,18,2,0,0,0
20201110200149,2,50,24,2,0,0,0
20201110200149,3,62,24,1,0,0,0
20201110200149,4,18,25,1,0,0,0
20201110200149,5,13,25,1,0,0,0
20201110200157,1,17,18,1,0,0,0
20201110200157,2,47,24,2,0,0,0
20201110200157,3,61,24,1,0,0,0
20201110200158,1,15,18,2,0,0,0
20201110200158,2,51,24,1,0,0,0
20201110200158,3,44,24,2,0,0,0
20201110200159,1,18,18,1,0,0,0
20201110200159,2,41,24,2,0,0,0
20201110200159,3,43,24,1,0,0,0
20201110200159,4,13,25,2,0,0,0
20201110200159,5,11,25,2,0,0,0
20201110200159,6,9,25,2,0,0,0
20201110200159,7,6,25,1,0,0,0
20201110200172,1,17,18,2,0,0,0
20201110200172,2,59,24,1,0,0,0
20201110200174,1,24,19,1,0,0,0
20201110200175,1,18,18,1,0,0,0
20201110200175,2,21,25,2,0,0,0
20201110200175,3,53,24,1,0,0,0
20201110200175,4,52,24,2,0,0,0
20201110200189,1,16,18,1,0,0,0
20201110200189,2,46,24,2,0,0,0
20201110200189,3,60,24,1,0,0,0
20201110200189,4,20,25,1,0,0,0
20201110200189,5,19,25,1,0,0,0
20201110200200,1,20,18,1,0,0,0
20201110200200,2,46,24,2,0,0,0
20201110200200,3,54,24,1,0,0,0
20201110200200,4,24,25,1,0,0,0
20201110200200,5,17,25,1,0,0,0
20201110200200,6,14,25,2,0,0,0
20201110200207,1,16,18,1,0,0,0
20201110200207,2,45,24,2,0,0,0
20201110200207,3,19,25,2,0,0,0
20201110200207,4,11,25,2,0,0,0
20201110200215,1,23,18,2,0,0,0
20201110200215,2,51,24,2,0,0,0
20201110200215,3,10,25,1,0,0,0
20201110200217,1,20,18,2,0,0,0
20201110200217,3,17,25,2,0,0,0
20201110200217,4,6,25,1,0,0,0
20201110200217,5,46,30,1,0,0,0
20201110200220,1,22,18,2,0,0,0
20201110200220,2,54,24,2,0,0,0
20201110200220,3,50,24,1,0,0,0
20201110200227,1,16,18,1,0,0,0
20201110200227,2,38,24,2,0,0,0
20201110200227,3,13,25,2,0,0,0
20201110200227,4,10,25,1,0,0,0
20201110200231,1,18,18,2,0,0,0
20201110200231,2,52,24,2,0,0,0
20201110200231,3,54,24,1,0,0,0
20201110200231,4,15,25,1,0,0,0
20201110200236,1,24,18,1,0,0,0
20201110200236,2,54,24,1,0,0,0
20201110200236,3,54,24,2,0,0,0
20201110200239,1,24,18,1,0,0,0
20201110200239,2,24,20,2,0,0,0
20201110200243,1,21,19,1,0,0,0
20201110200243,2,22,29,1,0,0,0
20201110200243,4,19,29,1,0,0,0
20201110200245,1,24,18,1,0,0,0
20201110200245,2,28,21,2,0,0,0
20201110200245,3,6,22,1,0,0,0
20201110200245,4,2,22,2,0,0,0
20201110200252,1,15,18,1,0,0,0
20201110200252,2,45,24,1,0,0,0
20201110200252,3,42,24,2,0,0,0
20201110200252,4,17,25,1,0,0,0
20201110200252,5,12,25,1,0,0,0
20201110200252,6,10,25,2,0,0,0
20201110200254,1,24,18,2,0,0,0
20201110200254,2,34,28,1,0,0,0
20201110200259,1,15,18,2,0,0,0
20201110200259,2,51,24,2,0,0,0
20201110200259,3,42,24,1,0,0,0
20201110200259,4,20,25,2,0,0,0
20201110200259,5,13,25,1,0,0,0
20201110200270,1,24,19,1,0,0,0
20201110200273,1,18,18,2,0,0,0
20201110200273,2,45,24,1,0,0,0
20201110200273,3,44,24,2,0,0,0
20201110200273,4,22,25,1,0,0,0
20201110200273,5,20,25,2,0,0,0
20201110200275,1,15,18,2,0,0,0
20201110200275,2,72,26,2,0,0,0
20201110200275,3,49,24,2,0,0,0
20201110200500,1,73,18,2,0,0,0
20201110200500,2,75,20,1,0,0,0
20201110200502,1,34,18,2,0,0,0
20201110200502,2,37,20,1,0,0,0
20201110200502,3,10,22,1,0,0,0
20201110200502,4,8,22,2,0,0,0
20201110200502,5,6,22,1,0,0,0
20201110200502,6,5,22,2,0,0,0
20201110200502,7,3,22,1,0,0,0
20201110200502,8,0,22,2,0,0,0
20201110200505,1,33,18,1,0,0,0
20201110200505,2,35,20,2,0,0,0
20201110200505,3,12,22,2,0,0,0
20201110200505,4,9,22,1,0,0,0
20201110200505,5,4,22,2,0,0,0
20201110200509,1,48,18,2,0,0,0
20201110200509,2,69,20,1,0,0,0
20201110200509,3,18,22,1,0,0,0
20201110200511,1,74,18,2,0,0,0
20201110200511,2,80,20,1,0,0,0
20201110200515,1,57,18,2,0,0,0
20201110200515,2,85,24,1,60,0,0
20201110200515,3,79,24,2,0,0,0
20201110200518,1,59,18,2,0,0,0
20201110200518,2,61,20,1,0,0,0
20201110200520,1,80,18,1,0,0,0
20201110200520,2,73,20,2,0,0,0
20201110200523,1,70,18,1,0,0,0
20201110200523,2,77,20,2,0,0,0
20201110200523,3,32,23,1,0,0,0
20201110200530,1,63,18,1,0,0,0
20201110200530,2,12,23,2,0,0,0
20201110200539,1,39,18,1,0,0,0
20201110200539,2,38,20,2,0,0,0
20201110200539,3,7,22,1,0,0,0
20201110200542,1,36,18,1,0,0,0
20201110200542,2,34,20,2,0,0,0
20201110200542,3,8,22,1,0,0,0
20201110200542,4,5,22,2,0,0,0
20201110200542,5,1,22,2,0,0,0
20201110200543,1,28,19,2,0,0,0
20201110200543,2,29,20,1,0,0,0
20201110200544,1,50,18,1,0,0,0
20201110200544,3,9,22,2,0,0,0
20201110200555,1,44,18,1,0,0,0
20201110200555,2,43,20,2,0,0,0
20201110200555,3,12,22,1,0,0,0
20201110200555,4,13,22,2,0,0,0
20201110200565,1,35,18,2,0,0,0
20201110200565,2,9,22,1,0,0,0
20201110200565,3,1,22,1,0,0,0
20201110200566,1,35,18,2,0,0,0
20201110200566,2,38,20,1,0,0,0
20201110200566,3,12,22,1,0,0,0
20201110200568,1,33,18,1,0,0,0
20201110200568,2,50,20,2,0,0,0
20201110200575,1,38,19,2,0,0,0
20201110200583,1,61,18,2,0,0,0
20201110200583,2,62,21,1,0,0,0
20201110200587,1,60,18,1,0,0,0
20201110200587,2,52,20,2,0,0,0
20201110200587,3,19,22,1,0,0,0
20201110200593,1,70,19,2,0,0,0
20201110200594,1,73,18,2,0,0,0
20201110200594,2,80,20,1,0,0,0
20201110200596,1,61,18,2,0,0,0
20201110200596,2,65,20,1,0,0,0
20201110200597,1,68,18,2,0,0,0
20201110200597,2,69,20,1,0,0,0
20201110200599,1,68,19,2,0,0,0
20201110200602,1,59,18,1,0,0,0
20201110200602,2,58,20,2,0,0,0
20201110200602,3,24,22,1,0,0,0
20201110200602,4,27,30,1,0,0,0
20201110200609,1,32,18,2,0,0,0
20201110200609,2,11,22,1,0,0,0
20201110200609,3,6,22,1,0,0,0
20201110200609,4,35,21,1,0,0,0
20201110200609,5,14,30,2,0,0,0
20201110200609,6,12,30,2,0,0,0
20201110200614,1,49,18,2,0,0,0
20201110200614,2,51,20,1,0,0,0
20201110200614,3,22,22,2,0,0,0
20201110200614,4,16,22,1,0,0,0
20201110200614,5,20,22,1,0,0,0
20201110200617,1,43,19,1,0,0,0
20201110200623,1,85,19,2,60,0,0
20201110200624,1,38,18,2,0,0,0
20201110200624,2,39,20,1,0,0,0
20201110200624,3,6,22,2,0,0,0
20201110200627,1,58,18,2,0,0,0
20201110200627,2,58,20,1,0,0,0
20201110200627,3,24,22,1,0,0,0
20201110200649,1,65,18,1,0,0,0
20201110200649,2,62,20,2,0,0,0
20201110200650,1,66,19,2,0,0,0
20201110200653,1,74,18,2,0,0,0
20201110200653,2,70,21,1,0,0,0
20201110200657,1,59,18,1,0,0,0
20201110200657,2,50,21,2,0,0,0
20201110200657,3,36,22,1,0,0,0
20201110200659,1,44,19,2,0,0,0
20201110200659,2,44,21,2,0,0,0
20201110200661,1,55,19,2,0,0,0
20201110200662,1,51,18,2,0,0,0
20201110200662,2,51,20,1,0,0,0
20201110200670,1,60,18,2,0,0,0
20201110200670,2,64,20,1,0,0,0
20201110200670,3,25,22,2,0,0,0
20201110200670,4,26,22,1,0,0,0
20201110200670,5,33,22,2,0,0,0
20201110200670,6,7,23,1,0,0,0
20201110200671,1,66,18,2,0,0,0
20201110200671,2,67,20,1,0,0,0
20201110200673,1,43,18,1,0,0,0
20201110200673,2,38,21,2,0,0,0
20201110200674,1,70,18,2,0,0,0
20201110200674,2,60,20,1,0,0,0
20201110200678,1,34,18,1,0,0,0
20201110200678,2,31,20,2,0,0,0
20201110200678,3,1,22,1,0,0,0
20201110200686,1,38,19,1,0,0,0
20201110200694,1,80,19,2,0,0,0
20201110200696,1,66,18,1,0,0,0
20201110200696,2,51,20,2,0,0,0
20201110200699,1,31,18,2,0,0,0
20201110200699,2,30,20,1,0,0,0
20201110200699,3,1,22,2,0,0,0
20201110200705,1,39,18,1,0,0,0
20201110200705,2,29,20,2,0,0,0
20201110200705,3,14,22,2,0,0,0
20201110200705,4,9,22,2,0,0,0
20201110200705,5,1,22,1,0,0,0
20201110200709,1,63,19,2,0,0,0
20201110200716,1,38,18,2,0,0,0
20201110200716,2,38,20,1,0,0,0
20201110200716,3,7,22,2,0,0,0
20201110200716,4,2,22,1,0,0,0
20201110200720,1,44,18,1,0,0,0
20201110200720,2,26,20,2,0,0,0
20201110200720,3,11,22,1,0,0,0
20201110200720,4,9,22,1,0,0,0
20201110200720,5,14,22,1,0,0,0
20201110200724,1,26,19,1,0,0,0
20201110200727,1,58,19,1,0,0,0
20201110200732,1,85,18,1,60,0,0
20201110200732,2,85,20,2,60,0,0
20201110200749,1,43,19,2,0,0,0
20201110200752,1,46,18,2,0,0,0
20201110200752,2,37,20,1,0,0,0
20201110200752,3,21,22,2,0,0,0
20201110200752,4,13,22,1,0,0,0
20201110200752,5,11,22,1,0,0,0
20201110200752,6,8,22,2,0,0,0
20201110200754,1,71,19,1,0,0,0
20201110200756,1,70,18,2,0,0,0
20201110200756,2,70,20,1,0,0,0
20201110200757,1,44,18,2,0,0,0
20201110200757,2,21,22,1,0,0,0
20201110200757,3,11,22,1,0,0,0
20201110200758,1,38,18,1,0,0,0
20201110200758,2,11,22,2,0,0,0
20201110200759,1,76,18,2,0,0,0
20201110200759,2,80,20,1,0,0,0
20201110200760,1,34,18,1,0,0,0
20201110200760,2,34,20,2,0,0,0
20201110200760,3,1,22,1,0,0,0
20201110200761,1,53,18,2,0,0,0
20201110200761,2,14,22,1,0,0,0
20201110200762,1,26,18,1,0,0,0
20201110200762,2,26,20,2,0,0,0
20201110200765,1,40,18,2,0,0,0
20201110200765,2,50,20,1,0,0,0
20201110200765,3,7,22,1,0,0,0
20201110200765,4,5,22,2,0,0,0
20201110200767,1,67,19,2,0,0,0
20201110200779,1,50,18,1,0,0,0
20201110200779,2,48,20,2,0,0,0
20201110200779,3,19,22,1,0,0,0
20201110200783,1,55,19,1,0,0,0
20201110200785,1,59,19,2,0,0,0
20201110200785,2,59,30,1,0,0,0
20201110200798,1,56,18,2,0,0,0
20201110200798,2,59,20,1,0,0,0
20201110200798,3,31,22,2,0,0,0
20201110200798,4,26,22,2,0,0,0
20201110200798,5,9,23,2,0,0,0
20201110200800,1,78,18,2,0,0,0
20201110200800,2,32,23,1,0,0,0
20201110200806,1,31,19,1,0,0,0
20201110200808,1,36,18,2,0,0,0
20201110200808,2,40,20,1,0,0,0
20201110200808,3,14,22,2,0,0,0
20201110200808,4,12,22,1,0,0,0
20201110200809,1,56,18,2,0,0,0
20201110200809,2,36,22,2,0,0,0
20201110200809,3,17,23,2,0,0,0
20201110200809,4,3,23,1,0,0,0
20201110200809,5,4,23,2,0,0,0
20201110200810,1,70,19,2,0,0,0
20201110200817,1,69,19,2,0,0,0
20201110200821,1,69,19,2,0,0,0
